t,u,y
1.86000000,0.43179172,57.85714340
1.88000000,0.43179172,64.28572083
1.90000000,0.43179172,57.85714340
1.92000000,0.43179172,57.85714340
1.94000000,0.43179172,57.85714340
1.96000000,0.43179172,57.85714340
1.98000000,0.43179172,64.28572083
2.00000000,0.43179172,57.85714340
2.02000000,0.43179172,64.28572083
2.04000000,0.43179172,57.85714340
2.06000000,0.43179172,57.85714340
2.08000000,0.43179172,64.28572083
2.10000000,0.43179172,57.85714340
2.12000000,0.43179172,57.85714340
2.14000000,0.43179172,57.85714340
2.16000000,0.43179172,64.28572083
2.18000000,0.43179172,57.85714340
2.20000000,0.43179172,64.28572083
2.22000000,0.43179172,57.85714340
2.24000000,0.43179172,57.85714340
2.26000000,0.43179172,57.85714340
2.28000000,0.43179172,64.28572083
2.30000000,0.43179172,57.85714340
2.32000000,0.43179172,57.85714340
2.34000000,0.43179172,64.28572083
2.36000000,0.43179172,57.85714340
2.38000000,0.43179172,57.85714340
2.40000000,0.43179172,64.28572083
2.42000000,0.43179172,57.85714340
2.44000000,0.43179172,57.85714340
2.46000000,0.43179172,57.85714340
2.48000000,0.43179172,64.28572083
2.50000000,0.43179172,57.85714340
2.52000000,0.43179172,57.85714340
2.54000000,0.43179172,64.28572083
2.56000000,0.43179172,57.85714340
2.58000000,0.43179172,57.85714340
2.60000000,0.43179172,57.85714340
2.62000000,0.43179172,64.28572083
2.64000000,0.43179172,57.85714340
2.66000000,0.43179172,64.28572083
2.68000000,0.43179172,57.85714340
2.70000000,0.43179172,64.28572083
2.72000000,0.43179172,57.85714340
2.74000000,0.43179172,57.85714340
2.76000000,0.43179172,57.85714340
2.78000000,0.43179172,57.85714340
2.80000000,0.43179172,64.28572083
2.82000000,0.43179172,57.85714340
2.84000000,0.43179172,57.85714340
2.86000000,0.43179172,57.85714340
2.88000000,0.43179172,64.28572083
2.90000000,0.43179172,57.85714340
2.92000000,0.43179172,57.85714340
2.94000000,0.43179172,51.42857361
2.96000000,0.43179172,51.42857361
2.98000000,0.43179172,45.00000381
3.00000000,0.43179172,45.00000381
3.02000000,0.43179172,51.42857361
3.04000000,0.43179172,45.00000381
3.06000000,0.43179172,32.14286041
3.08000000,0.43179172,45.00000381
3.10000000,0.43179172,32.14286041
3.12000000,0.43179172,38.57143021
3.14000000,0.43179172,32.14286041
3.16000000,0.43179172,25.71428680
3.18000000,0.43179172,38.57143021
3.20000000,0.43179172,25.71428680
3.22000000,0.43179172,32.14286041
3.24000000,0.43179172,25.71428680
3.26000000,0.43179172,25.71428680
3.28000000,0.43179172,19.28571510
3.30000000,0.43179172,6.42857170
3.32000000,0.43179172,25.71428680
3.34000000,0.43179172,25.71428680
3.36000000,0.43179172,19.28571510
3.38000000,0.43179172,32.14286041
3.40000000,0.43179172,12.85714340
3.42000000,0.43179172,19.28571510
3.44000000,0.43179172,25.71428680
3.46000000,0.43179172,6.42857170
3.48000000,0.43179172,0.00000000
3.50000000,0.43179172,0.00000000
3.52000000,0.43179172,0.00000000
3.54000000,0.43179172,0.00000000
3.56000000,0.43179172,0.00000000
3.58000000,0.43179172,0.00000000
3.60000000,0.43179172,0.00000000
3.62000000,0.43179172,0.00000000
3.64000000,0.43179172,0.00000000
3.66000000,0.43179172,0.00000000
3.68000000,0.43179172,0.00000000
3.70000000,0.43179172,0.00000000
3.72000000,0.43179172,0.00000000
3.74000000,0.43179172,0.00000000
3.76000000,0.43179172,0.00000000
3.78000000,0.43179172,0.00000000
3.80000000,0.43179172,0.00000000
3.82000000,0.43179172,0.00000000
3.84000000,0.43179172,0.00000000
3.86000000,0.43179172,0.00000000
3.88000000,0.43179172,0.00000000
3.90000000,0.43179172,0.00000000
3.92000000,0.43179172,0.00000000
3.94000000,0.43179172,0.00000000
3.96000000,0.43179172,0.00000000
3.98000000,0.43179172,0.00000000
4.00000000,0.43179172,0.00000000
4.02000000,0.43179172,0.00000000
4.04000000,0.43179172,0.00000000
4.06000000,0.43179172,0.00000000
4.08000000,0.43179172,0.00000000
4.10000000,0.43179172,0.00000000
4.12000000,0.43179172,0.00000000
4.14000000,0.43179172,0.00000000
4.16000000,0.43179172,0.00000000
4.18000000,0.43179172,0.00000000
4.20000000,0.43179172,0.00000000
4.22000000,0.43179172,0.00000000
4.24000000,0.43179172,0.00000000
4.26000000,0.43179172,0.00000000
4.28000000,0.43179172,0.00000000
4.30000000,0.43179172,0.00000000
4.32000000,0.43179172,0.00000000
4.34000000,0.43179172,0.00000000
4.36000000,0.43179172,0.00000000
4.38000000,0.43179172,0.00000000
4.40000000,0.43179172,0.00000000
4.42000000,0.43179172,0.00000000
4.44000000,0.43179172,0.00000000
4.46000000,0.43179172,0.00000000
4.48000000,0.43179172,0.00000000
4.50000000,0.43179172,0.00000000
4.52000000,0.43179172,0.00000000
4.54000000,0.43179172,0.00000000
4.56000000,0.43179172,0.00000000
4.58000000,0.43179172,0.00000000
4.60000000,0.43179172,0.00000000
4.62000000,0.43179172,0.00000000
4.64000000,0.43179172,0.00000000
4.66000000,0.43179172,0.00000000
4.68000000,0.43179172,0.00000000
4.70000000,0.43179172,0.00000000
4.72000000,0.43179172,0.00000000
4.74000000,0.43179172,0.00000000
4.76000000,0.43179172,0.00000000
4.78000000,0.43179172,0.00000000
4.80000000,0.43179172,0.00000000
4.82000000,0.43179172,0.00000000
4.84000000,0.43179172,0.00000000
4.86000000,0.43179172,0.00000000
4.88000000,0.43179172,0.00000000
4.90000000,0.43179172,0.00000000
4.92000000,0.43179172,0.00000000
4.94000000,0.43179172,0.00000000
4.96000000,0.43179172,0.00000000
4.98000000,0.43179172,0.00000000
5.00000000,0.55254948,0.00000000
5.02000000,0.55254948,0.00000000
5.04000000,0.55254948,0.00000000
5.06000000,0.55254948,6.42857170
5.08000000,0.55254948,0.00000000
5.10000000,0.55254948,12.85714340
5.12000000,0.55254948,38.57143021
5.14000000,0.55254948,38.57143021
5.16000000,0.55254948,57.85714340
5.18000000,0.55254948,64.28572083
5.20000000,0.55254948,77.14286041
5.22000000,0.55254948,77.14286041
5.24000000,0.55254948,90.00000763
5.26000000,0.55254948,90.00000763
5.28000000,0.55254948,90.00000763
5.30000000,0.55254948,96.42858124
5.32000000,0.55254948,102.85714722
5.34000000,0.55254948,102.85714722
5.36000000,0.55254948,102.85714722
5.38000000,0.55254948,102.85714722
5.40000000,0.55254948,109.28572845
5.42000000,0.55254948,109.28572845
5.44000000,0.55254948,109.28572845
5.46000000,0.55254948,115.71428680
5.48000000,0.55254948,109.28572845
5.50000000,0.55254948,115.71428680
5.52000000,0.55254948,109.28572845
5.54000000,0.55254948,109.28572845
5.56000000,0.55254948,115.71428680
5.58000000,0.55254948,115.71428680
5.60000000,0.55254948,122.14286804
5.62000000,0.55254948,128.57144165
5.64000000,0.55254948,128.57144165
5.66000000,0.55254948,122.14286804
5.68000000,0.55254948,122.14286804
5.70000000,0.55254948,115.71428680
5.72000000,0.55254948,109.28572845
5.74000000,0.55254948,122.14286804
5.76000000,0.55254948,115.71428680
5.78000000,0.55254948,122.14286804
5.80000000,0.55254948,128.57144165
5.82000000,0.55254948,122.14286804
5.84000000,0.55254948,115.71428680
5.86000000,0.55254948,115.71428680
5.88000000,0.55254948,122.14286804
5.90000000,0.55254948,122.14286804
5.92000000,0.55254948,122.14286804
5.94000000,0.55254948,122.14286804
5.96000000,0.55254948,115.71428680
5.98000000,0.55254948,115.71428680
6.00000000,0.55254948,122.14286804
6.02000000,0.55254948,115.71428680
6.04000000,0.55254948,122.14286804
6.06000000,0.55254948,122.14286804
6.08000000,0.55254948,122.14286804
6.10000000,0.55254948,115.71428680
6.12000000,0.55254948,122.14286804
6.14000000,0.55254948,115.71428680
6.16000000,0.55254948,122.14286804
6.18000000,0.55254948,122.14286804
6.20000000,0.55254948,122.14286804
6.22000000,0.55254948,115.71428680
6.24000000,0.55254948,122.14286804
6.26000000,0.55254948,115.71428680
6.28000000,0.55254948,122.14286804
6.30000000,0.55254948,122.14286804
6.32000000,0.55254948,122.14286804
6.34000000,0.55254948,122.14286804
6.36000000,0.55254948,115.71428680
6.38000000,0.55254948,122.14286804
6.40000000,0.55254948,115.71428680
6.42000000,0.55254948,122.14286804
6.44000000,0.55254948,122.14286804
6.46000000,0.55254948,122.14286804
6.48000000,0.55254948,115.71428680
6.50000000,0.55254948,122.14286804
6.52000000,0.55254948,115.71428680
6.54000000,0.55254948,122.14286804
6.56000000,0.55254948,122.14286804
6.58000000,0.55254948,122.14286804
6.60000000,0.55254948,115.71428680
6.62000000,0.55254948,122.14286804
6.64000000,0.55254948,115.71428680
6.66000000,0.55254948,122.14286804
6.68000000,0.55254948,122.14286804
6.70000000,0.55254948,122.14286804
6.72000000,0.55254948,115.71428680
6.74000000,0.55254948,122.14286804
6.76000000,0.55254948,122.14286804
6.78000000,0.55254948,115.71428680
6.80000000,0.55254948,122.14286804
6.82000000,0.55254948,122.14286804
6.84000000,0.55254948,115.71428680
6.86000000,0.55254948,122.14286804
6.88000000,0.55254948,122.14286804
6.90000000,0.55254948,115.71428680
6.92000000,0.55254948,122.14286804
6.94000000,0.55254948,115.71428680
6.96000000,0.55254948,122.14286804
6.98000000,0.55254948,122.14286804
7.00000000,0.55254948,115.71428680
7.02000000,0.55254948,122.14286804
7.04000000,0.55254948,122.14286804
7.06000000,0.55254948,115.71428680
7.08000000,0.55254948,122.14286804
7.10000000,0.55254948,122.14286804
7.12000000,0.55254948,115.71428680
7.14000000,0.55254948,122.14286804
7.16000000,0.55254948,122.14286804
7.18000000,0.55254948,115.71428680
7.20000000,0.55254948,122.14286804
7.22000000,0.55254948,122.14286804
7.24000000,0.55254948,122.14286804
7.26000000,0.55254948,115.71428680
7.28000000,0.55254948,122.14286804
7.30000000,0.55254948,122.14286804
7.32000000,0.55254948,115.71428680
7.34000000,0.55254948,122.14286804
7.36000000,0.55254948,122.14286804
7.38000000,0.55254948,115.71428680
7.40000000,0.55254948,122.14286804
7.42000000,0.55254948,115.71428680
7.44000000,0.55254948,122.14286804
7.46000000,0.55254948,122.14286804
7.48000000,0.55254948,115.71428680
7.50000000,0.55254948,122.14286804
7.52000000,0.55254948,122.14286804
7.54000000,0.55254948,115.71428680
7.56000000,0.55254948,122.14286804
7.58000000,0.55254948,122.14286804
7.60000000,0.55254948,122.14286804
7.62000000,0.55254948,115.71428680
7.64000000,0.55254948,122.14286804
7.66000000,0.55254948,115.71428680
7.68000000,0.55254948,122.14286804
7.70000000,0.55254948,122.14286804
7.72000000,0.55254948,115.71428680
7.74000000,0.55254948,122.14286804
7.76000000,0.55254948,122.14286804
7.78000000,0.55254948,115.71428680
7.80000000,0.55254948,122.14286804
7.82000000,0.55254948,122.14286804
7.84000000,0.55254948,115.71428680
7.86000000,0.55254948,122.14286804
7.88000000,0.55254948,122.14286804
7.90000000,0.55254948,122.14286804
7.92000000,0.55254948,115.71428680
7.94000000,0.55254948,122.14286804
7.96000000,0.55254948,115.71428680
7.98000000,0.55254948,122.14286804
8.00000000,0.55254948,122.14286804
8.02000000,0.55254948,115.71428680
8.04000000,0.55254948,122.14286804
8.06000000,0.55254948,122.14286804
8.08000000,0.55254948,115.71428680
8.10000000,0.55254948,122.14286804
8.12000000,0.55254948,122.14286804
8.14000000,0.55254948,122.14286804
8.16000000,0.55254948,115.71428680
8.18000000,0.55254948,122.14286804
8.20000000,0.55254948,115.71428680
8.22000000,0.55254948,122.14286804
8.24000000,0.55254948,122.14286804
8.26000000,0.55254948,115.71428680
8.28000000,0.55254948,122.14286804
8.30000000,0.55254948,122.14286804
