t,u,y
1.78000000,0.54701257,257.14288330
1.80000000,0.54701257,257.14288330
1.82000000,0.54701257,257.14288330
1.84000000,0.54701257,257.14288330
1.86000000,0.54701257,263.57147217
1.88000000,0.54701257,257.14288330
1.90000000,0.54701257,257.14288330
1.92000000,0.54701257,263.57147217
1.94000000,0.54701257,263.57147217
1.96000000,0.54701257,257.14288330
1.98000000,0.54701257,257.14288330
2.00000000,0.54701257,263.57147217
2.02000000,0.54701257,263.57147217
2.04000000,0.54701257,257.14288330
2.06000000,0.54701257,257.14288330
2.08000000,0.54701257,263.57147217
2.10000000,0.54701257,257.14288330
2.12000000,0.54701257,263.57147217
2.14000000,0.54701257,257.14288330
2.16000000,0.54701257,257.14288330
2.18000000,0.54701257,263.57147217
2.20000000,0.54701257,263.57147217
2.22000000,0.54701257,257.14288330
2.24000000,0.54701257,257.14288330
2.26000000,0.54701257,263.57147217
2.28000000,0.54701257,257.14288330
2.30000000,0.54701257,263.57147217
2.32000000,0.54701257,257.14288330
2.34000000,0.54701257,257.14288330
2.36000000,0.54701257,263.57147217
2.38000000,0.54701257,257.14288330
2.40000000,0.54701257,263.57147217
2.42000000,0.54701257,257.14288330
2.44000000,0.54701257,257.14288330
2.46000000,0.54701257,263.57147217
2.48000000,0.54701257,257.14288330
2.50000000,0.54701257,263.57147217
2.52000000,0.54701257,257.14288330
2.54000000,0.54701257,257.14288330
2.56000000,0.54701257,257.14288330
2.58000000,0.54701257,263.57147217
2.60000000,0.54701257,263.57147217
2.62000000,0.54701257,257.14288330
2.64000000,0.54701257,257.14288330
2.66000000,0.54701257,257.14288330
2.68000000,0.54701257,263.57147217
2.70000000,0.54701257,257.14288330
2.72000000,0.54701257,263.57147217
2.74000000,0.54701257,257.14288330
2.76000000,0.54701257,257.14288330
2.78000000,0.54701257,257.14288330
2.80000000,0.54701257,257.14288330
2.82000000,0.54701257,257.14288330
2.84000000,0.54701257,263.57147217
2.86000000,0.54701257,257.14288330
2.88000000,0.54701257,257.14288330
2.90000000,0.54701257,257.14288330
2.92000000,0.54701257,263.57147217
2.94000000,0.54701257,257.14288330
2.96000000,0.54701257,257.14288330
2.98000000,0.54701257,257.14288330
3.00000000,0.69885367,257.14288330
3.02000000,0.69885367,263.57147217
3.04000000,0.69885367,270.00000000
3.06000000,0.69885367,276.42858887
3.08000000,0.69885367,282.85714722
3.10000000,0.69885367,295.71432495
3.12000000,0.69885367,289.28573608
3.14000000,0.69885367,302.14288330
3.16000000,0.69885367,295.71432495
3.18000000,0.69885367,308.57144165
3.20000000,0.69885367,308.57144165
3.22000000,0.69885367,308.57144165
3.24000000,0.69885367,315.00003052
3.26000000,0.69885367,315.00003052
3.28000000,0.69885367,321.42858887
3.30000000,0.69885367,321.42858887
3.32000000,0.69885367,327.85717773
3.34000000,0.69885367,327.85717773
3.36000000,0.69885367,327.85717773
3.38000000,0.69885367,334.28573608
3.40000000,0.69885367,327.85717773
3.42000000,0.69885367,340.71432495
3.44000000,0.69885367,334.28573608
3.46000000,0.69885367,340.71432495
3.48000000,0.69885367,334.28573608
3.50000000,0.69885367,347.14288330
3.52000000,0.69885367,334.28573608
3.54000000,0.69885367,347.14288330
3.56000000,0.69885367,347.14288330
3.58000000,0.69885367,340.71432495
3.60000000,0.69885367,347.14288330
3.62000000,0.69885367,340.71432495
3.64000000,0.69885367,347.14288330
3.66000000,0.69885367,353.57144165
3.68000000,0.69885367,347.14288330
3.70000000,0.69885367,347.14288330
3.72000000,0.69885367,347.14288330
3.74000000,0.69885367,347.14288330
3.76000000,0.69885367,347.14288330
3.78000000,0.69885367,353.57144165
3.80000000,0.69885367,347.14288330
3.82000000,0.69885367,353.57144165
3.84000000,0.69885367,347.14288330
3.86000000,0.69885367,353.57144165
3.88000000,0.69885367,347.14288330
3.90000000,0.69885367,360.00003052
3.92000000,0.69885367,347.14288330
3.94000000,0.69885367,360.00003052
3.96000000,0.69885367,347.14288330
3.98000000,0.69885367,360.00003052
4.00000000,0.69885367,347.14288330
4.02000000,0.69885367,360.00003052
4.04000000,0.69885367,353.57144165
4.06000000,0.69885367,353.57144165
4.08000000,0.69885367,360.00003052
4.10000000,0.69885367,353.57144165
4.12000000,0.69885367,353.57144165
4.14000000,0.69885367,360.00003052
4.16000000,0.69885367,353.57144165
4.18000000,0.69885367,353.57144165
4.20000000,0.69885367,353.57144165
4.22000000,0.69885367,353.57144165
4.24000000,0.69885367,360.00003052
4.26000000,0.69885367,353.57144165
4.28000000,0.69885367,353.57144165
4.30000000,0.69885367,360.00003052
4.32000000,0.69885367,360.00003052
4.34000000,0.69885367,353.57144165
4.36000000,0.69885367,353.57144165
4.38000000,0.69885367,360.00003052
4.40000000,0.69885367,360.00003052
4.42000000,0.69885367,353.57144165
4.44000000,0.69885367,360.00003052
4.46000000,0.69885367,353.57144165
4.48000000,0.69885367,360.00003052
4.50000000,0.69885367,360.00003052
4.52000000,0.69885367,347.14288330
4.54000000,0.69885367,360.00003052
4.56000000,0.69885367,353.57144165
4.58000000,0.69885367,353.57144165
4.60000000,0.69885367,360.00003052
4.62000000,0.69885367,360.00003052
4.64000000,0.69885367,360.00003052
4.66000000,0.69885367,360.00003052
4.68000000,0.69885367,353.57144165
4.70000000,0.69885367,360.00003052
4.72000000,0.69885367,360.00003052
4.74000000,0.69885367,353.57144165
4.76000000,0.69885367,360.00003052
4.78000000,0.69885367,360.00003052
4.80000000,0.69885367,353.57144165
4.82000000,0.69885367,353.57144165
4.84000000,0.69885367,353.57144165
4.86000000,0.69885367,360.00003052
4.88000000,0.69885367,360.00003052
4.90000000,0.69885367,360.00003052
4.92000000,0.69885367,360.00003052
4.94000000,0.69885367,360.00003052
4.96000000,0.69885367,360.00003052
4.98000000,0.69885367,366.42858887
5.00000000,0.69885367,360.00003052
5.02000000,0.69885367,360.00003052
5.04000000,0.69885367,360.00003052
5.06000000,0.69885367,360.00003052
5.08000000,0.69885367,353.57144165
5.10000000,0.69885367,360.00003052
5.12000000,0.69885367,360.00003052
5.14000000,0.69885367,360.00003052
5.16000000,0.69885367,360.00003052
5.18000000,0.69885367,366.42858887
5.20000000,0.69885367,360.00003052
5.22000000,0.69885367,360.00003052
5.24000000,0.69885367,360.00003052
5.26000000,0.69885367,360.00003052
5.28000000,0.69885367,360.00003052
5.30000000,0.69885367,360.00003052
5.32000000,0.69885367,360.00003052
5.34000000,0.69885367,353.57144165
5.36000000,0.69885367,360.00003052
5.38000000,0.69885367,366.42858887
5.40000000,0.69885367,360.00003052
5.42000000,0.69885367,360.00003052
5.44000000,0.69885367,360.00003052
5.46000000,0.69885367,360.00003052
5.48000000,0.69885367,360.00003052
5.50000000,0.69885367,360.00003052
5.52000000,0.69885367,360.00003052
5.54000000,0.69885367,360.00003052
5.56000000,0.69885367,353.57144165
5.58000000,0.69885367,360.00003052
5.60000000,0.69885367,360.00003052
5.62000000,0.69885367,366.42858887
5.64000000,0.69885367,360.00003052
5.66000000,0.69885367,360.00003052
5.68000000,0.69885367,360.00003052
5.70000000,0.69885367,360.00003052
5.72000000,0.69885367,360.00003052
5.74000000,0.69885367,360.00003052
5.76000000,0.69885367,360.00003052
5.78000000,0.69885367,360.00003052
5.80000000,0.69885367,360.00003052
5.82000000,0.69885367,360.00003052
5.84000000,0.69885367,360.00003052
5.86000000,0.69885367,360.00003052
5.88000000,0.69885367,360.00003052
5.90000000,0.69885367,360.00003052
5.92000000,0.69885367,360.00003052
5.94000000,0.69885367,360.00003052
5.96000000,0.69885367,360.00003052
5.98000000,0.69885367,360.00003052
6.00000000,0.69885367,360.00003052
6.02000000,0.69885367,353.57144165
