t,u,y
5.22000000,0.43750110,160.71429443
5.24000000,0.43750110,160.71429443
5.26000000,0.43750110,160.71429443
5.28000000,0.43750110,167.14286804
5.30000000,0.43750110,167.14286804
5.32000000,0.43750110,167.14286804
5.34000000,0.43750110,173.57144165
5.36000000,0.43750110,173.57144165
5.38000000,0.43750110,173.57144165
5.40000000,0.43750110,180.00001526
5.42000000,0.43750110,180.00001526
5.44000000,0.43750110,186.42858887
5.46000000,0.43750110,186.42858887
5.48000000,0.43750110,186.42858887
5.50000000,0.43750110,186.42858887
5.52000000,0.43750110,186.42858887
5.54000000,0.43750110,192.85716248
5.56000000,0.43750110,186.42858887
5.58000000,0.43750110,192.85716248
5.60000000,0.43750110,186.42858887
5.62000000,0.43750110,192.85716248
5.64000000,0.43750110,192.85716248
5.66000000,0.43750110,192.85716248
5.68000000,0.43750110,192.85716248
5.70000000,0.43750110,192.85716248
5.72000000,0.43750110,199.28572083
5.74000000,0.43750110,192.85716248
5.76000000,0.43750110,192.85716248
5.78000000,0.43750110,199.28572083
5.80000000,0.43750110,192.85716248
5.82000000,0.43750110,199.28572083
5.84000000,0.43750110,192.85716248
5.86000000,0.43750110,199.28572083
5.88000000,0.43750110,192.85716248
5.90000000,0.43750110,199.28572083
5.92000000,0.43750110,199.28572083
5.94000000,0.43750110,192.85716248
5.96000000,0.43750110,199.28572083
5.98000000,0.43750110,199.28572083
6.00000000,0.43750110,199.28572083
6.02000000,0.43750110,199.28572083
6.04000000,0.43750110,192.85716248
6.06000000,0.43750110,205.71429443
6.08000000,0.43750110,192.85716248
6.10000000,0.43750110,199.28572083
6.12000000,0.43750110,199.28572083
6.14000000,0.43750110,199.28572083
6.16000000,0.43750110,199.28572083
6.18000000,0.43750110,205.71429443
6.20000000,0.43750110,192.85716248
6.22000000,0.43750110,205.71429443
6.24000000,0.43750110,199.28572083
6.26000000,0.43750110,199.28572083
6.28000000,0.43750110,205.71429443
6.30000000,0.43750110,199.28572083
6.32000000,0.43750110,199.28572083
6.34000000,0.43750110,199.28572083
6.36000000,0.43750110,199.28572083
6.38000000,0.43750110,205.71429443
6.40000000,0.43750110,192.85716248
6.42000000,0.43750110,199.28572083
6.44000000,0.43750110,199.28572083
6.46000000,0.43750110,199.28572083
6.48000000,0.43750110,199.28572083
6.50000000,0.43750110,199.28572083
6.52000000,0.43750110,205.71429443
6.54000000,0.43750110,199.28572083
6.56000000,0.43750110,199.28572083
6.58000000,0.43750110,205.71429443
6.60000000,0.43750110,199.28572083
6.62000000,0.43750110,199.28572083
6.64000000,0.43750110,205.71429443
6.66000000,0.43750110,199.28572083
6.68000000,0.43750110,205.71429443
6.70000000,0.43750110,199.28572083
6.72000000,0.43750110,205.71429443
6.74000000,0.43750110,199.28572083
6.76000000,0.43750110,199.28572083
6.78000000,0.43750110,205.71429443
6.80000000,0.43750110,205.71429443
6.82000000,0.43750110,199.28572083
6.84000000,0.43750110,199.28572083
6.86000000,0.43750110,205.71429443
6.88000000,0.43750110,205.71429443
6.90000000,0.43750110,199.28572083
6.92000000,0.43750110,205.71429443
6.94000000,0.43750110,199.28572083
6.96000000,0.43750110,205.71429443
6.98000000,0.43750110,199.28572083
7.00000000,0.43750110,205.71429443
7.02000000,0.43750110,199.28572083
7.04000000,0.43750110,205.71429443
7.06000000,0.43750110,205.71429443
7.08000000,0.43750110,199.28572083
7.10000000,0.43750110,205.71429443
7.12000000,0.43750110,199.28572083
7.14000000,0.43750110,205.71429443
7.16000000,0.43750110,205.71429443
7.18000000,0.43750110,205.71429443
7.20000000,0.43750110,199.28572083
7.22000000,0.43750110,205.71429443
7.24000000,0.43750110,199.28572083
7.26000000,0.43750110,205.71429443
7.28000000,0.43750110,205.71429443
7.30000000,0.43750110,205.71429443
7.32000000,0.43750110,199.28572083
7.34000000,0.43750110,205.71429443
7.36000000,0.43750110,205.71429443
7.38000000,0.43750110,199.28572083
7.40000000,0.43750110,205.71429443
7.42000000,0.43750110,205.71429443
7.44000000,0.43750110,205.71429443
7.46000000,0.43750110,199.28572083
7.48000000,0.43750110,205.71429443
7.50000000,0.43750110,205.71429443
7.52000000,0.43750110,199.28572083
7.54000000,0.43750110,205.71429443
7.56000000,0.43750110,205.71429443
7.58000000,0.43750110,205.71429443
7.60000000,0.43750110,205.71429443
7.62000000,0.43750110,199.28572083
7.64000000,0.43750110,205.71429443
7.66000000,0.43750110,205.71429443
7.68000000,0.43750110,205.71429443
7.70000000,0.43750110,199.28572083
7.72000000,0.43750110,205.71429443
7.74000000,0.43750110,205.71429443
7.76000000,0.43750110,205.71429443
7.78000000,0.43750110,205.71429443
7.80000000,0.43750110,205.71429443
7.82000000,0.43750110,199.28572083
7.84000000,0.43750110,205.71429443
7.86000000,0.43750110,205.71429443
7.88000000,0.43750110,199.28572083
7.90000000,0.43750110,205.71429443
7.92000000,0.43750110,205.71429443
7.94000000,0.43750110,205.71429443
7.96000000,0.43750110,199.28572083
7.98000000,0.43750110,205.71429443
8.00000000,0.43750110,205.71429443
8.02000000,0.43750110,199.28572083
8.04000000,0.43750110,205.71429443
8.06000000,0.43750110,205.71429443
8.08000000,0.43750110,205.71429443
8.10000000,0.43750110,199.28572083
8.12000000,0.43750110,205.71429443
8.14000000,0.43750110,205.71429443
8.16000000,0.43750110,199.28572083
8.18000000,0.43750110,205.71429443
8.20000000,0.43750110,205.71429443
8.22000000,0.43750110,205.71429443
8.24000000,0.43750110,205.71429443
8.26000000,0.43750110,205.71429443
8.28000000,0.43750110,205.71429443
8.30000000,0.43750110,205.71429443
8.32000000,0.43750110,205.71429443
8.34000000,0.43750110,205.71429443
8.36000000,0.43750110,199.28572083
8.38000000,0.43750110,205.71429443
8.40000000,0.43750110,205.71429443
8.42000000,0.43750110,205.71429443
8.44000000,0.43750110,205.71429443
8.46000000,0.43750110,199.28572083
8.48000000,0.43750110,199.28572083
8.50000000,0.43750110,205.71429443
8.52000000,0.43750110,205.71429443
8.54000000,0.43750110,205.71429443
8.56000000,0.43750110,205.71429443
8.58000000,0.43750110,205.71429443
8.60000000,0.43750110,205.71429443
8.62000000,0.43750110,205.71429443
8.64000000,0.43750110,199.28572083
8.66000000,0.43750110,205.71429443
8.68000000,0.43750110,205.71429443
8.70000000,0.43750110,205.71429443
8.72000000,0.43750110,205.71429443
8.74000000,0.43750110,205.71429443
8.76000000,0.43750110,199.28572083
8.78000000,0.43750110,205.71429443
8.80000000,0.43750110,205.71429443
8.82000000,0.43750110,205.71429443
8.84000000,0.43750110,205.71429443
8.86000000,0.43750110,205.71429443
8.88000000,0.43750110,205.71429443
8.90000000,0.43750110,205.71429443
8.92000000,0.43750110,205.71429443
8.94000000,0.43750110,205.71429443
8.96000000,0.43750110,205.71429443
8.98000000,0.43750110,199.28572083
9.00000000,0.43750110,205.71429443
9.02000000,0.43750110,205.71429443
9.04000000,0.43750110,205.71429443
9.06000000,0.43750110,205.71429443
9.08000000,0.43750110,205.71429443
9.10000000,0.43750110,199.28572083
9.12000000,0.43750110,205.71429443
9.14000000,0.43750110,205.71429443
9.16000000,0.43750110,205.71429443
9.18000000,0.43750110,205.71429443
9.20000000,0.43750110,205.71429443
9.22000000,0.43750110,205.71429443
9.24000000,0.43750110,205.71429443
9.26000000,0.43750110,205.71429443
9.28000000,0.43750110,199.28572083
9.30000000,0.43750110,205.71429443
9.32000000,0.43750110,205.71429443
9.34000000,0.43750110,199.28572083
9.36000000,0.43750110,205.71429443
9.38000000,0.43750110,205.71429443
9.40000000,0.43750110,205.71429443
9.42000000,0.43750110,205.71429443
9.44000000,0.43750110,205.71429443
9.46000000,0.43750110,199.28572083
9.48000000,0.43750110,205.71429443
9.50000000,0.43750110,205.71429443
9.52000000,0.43750110,205.71429443
9.54000000,0.43750110,199.28572083
9.56000000,0.43750110,205.71429443
9.58000000,0.43750110,205.71429443
9.60000000,0.43750110,205.71429443
9.62000000,0.43750110,205.71429443
9.64000000,0.43750110,199.28572083
9.66000000,0.43750110,205.71429443
9.68000000,0.43750110,199.28572083
9.70000000,0.43750110,205.71429443
9.72000000,0.43750110,205.71429443
9.74000000,0.43750110,199.28572083
9.76000000,0.43750110,205.71429443
9.78000000,0.43750110,205.71429443
9.80000000,0.43750110,199.28572083
9.82000000,0.43750110,205.71429443
9.84000000,0.43750110,205.71429443
9.86000000,0.43750110,199.28572083
9.88000000,0.43750110,205.71429443
9.90000000,0.43750110,199.28572083
9.92000000,0.43750110,205.71429443
9.94000000,0.43750110,205.71429443
9.96000000,0.43750110,199.28572083
9.98000000,0.43750110,199.28572083
10.00000000,0.43750110,205.71429443
10.02000000,0.43750110,205.71429443
